412,3457A,2022-01-07_17:18:32,1.0000048000,22.31,38.12
413,3458A,2022-01-07_17:18:34,1.0000021040,22.28,38.10
414,3457A,2022-01-07_17:18:34,1.0000051000,22.28,38.10
415,3458A,2022-01-07_17:18:36,1.0000021780,22.3,38.12
416,3457A,2022-01-07_17:18:36,1.0000059000,22.3,38.12
417,3458A,2022-01-07_17:18:37,1.0000023240,22.27,38.15
418,3457A,2022-01-07_17:18:37,1.0000048000,22.27,38.15
419,3458A,2022-01-07_17:18:40,1.0000025870,22.28,38.13
420,3457A,2022-01-07_17:18:40,1.0000052000,22.28,38.13
421,3458A,2022-01-07_17:18:42,1.0000024990,22.27,38.15
422,3457A,2022-01-07_17:18:42,1.0000059000,22.27,38.15
423,3458A,2022-01-07_17:18:43,1.0000020170,22.25,38.05
424,3457A,2022-01-07_17:18:43,1.0000046000,22.25,38.05
425,3458A,2022-01-07_17:18:46,1.0000028070,22.3,37.95
426,3457A,2022-01-07_17:18:46,1.0000046000,22.3,37.95
427,3458A,2022-01-07_17:18:48,1.0000023240,22.27,37.91
428,3457A,2022-01-07_17:18:48,1.0000051000,22.27,37.91
429,3458A,2022-01-07_17:18:50,1.0000024560,22.28,37.82
430,3457A,2022-01-07_17:18:50,1.0000049000,22.28,37.82
431,3458A,2022-01-07_17:18:51,1.0000026750,22.28,37.80
432,3457A,2022-01-07_17:18:51,1.0000050000,22.28,37.80
433,3458A,2022-01-07_17:18:54,1.0000027630,22.28,37.82
434,3457A,2022-01-07_17:18:54,1.0000052000,22.28,37.82
435,3458A,2022-01-07_17:18:56,1.0000027630,22.27,37.80
436,3457A,2022-01-07_17:18:56,1.0000054000,22.27,37.80
437,3458A,2022-01-07_17:18:57,1.0000018700,22.27,37.74
438,3457A,2022-01-07_17:18:57,1.0000044000,22.27,37.74
439,3458A,2022-01-07_17:18:59,1.0000017530,22.25,37.80
440,3457A,2022-01-07_17:18:59,1.0000050000,22.25,37.80
441,3458A,2022-01-07_17:19:02,1.0000029680,22.3,37.80
442,3457A,2022-01-07_17:19:02,1.0000052000,22.3,37.80
443,3458A,2022-01-07_17:19:04,1.0000022650,22.27,37.81
444,3457A,2022-01-07_17:19:04,1.0000051000,22.27,37.81
445,3458A,2022-01-07_17:19:05,1.0000027770,22.28,37.82
446,3457A,2022-01-07_17:19:05,1.0000049000,22.28,37.82
447,3458A,2022-01-07_17:19:08,1.0000022210,22.3,37.81
448,3457A,2022-01-07_17:19:08,1.0000049000,22.3,37.81
449,3458A,2022-01-07_17:19:10,1.0000027190,22.3,37.87
450,3457A,2022-01-07_17:19:10,1.0000062000,22.3,37.87
451,3458A,2022-01-07_17:19:12,1.0000022070,22.3,37.88
452,3457A,2022-01-07_17:19:12,1.0000049000,22.3,37.88
453,3458A,2022-01-07_17:19:13,1.0000027340,22.3,37.88
454,3457A,2022-01-07_17:19:13,1.0000049000,22.3,37.88
455,3458A,2022-01-07_17:19:16,1.0000028360,22.31,37.95
456,3457A,2022-01-07_17:19:16,1.0000062000,22.31,37.95
457,3458A,2022-01-07_17:19:18,1.0000023820,22.3,37.91
458,3457A,2022-01-07_17:19:18,1.0000045000,22.3,37.91
459,3458A,2022-01-07_17:19:19,1.0000026460,22.3,37.89
460,3457A,2022-01-07_17:19:19,1.0000051000,22.3,37.89
461,3458A,2022-01-07_17:19:21,1.0000024850,22.31,37.91
462,3457A,2022-01-07_17:19:21,1.0000051000,22.31,37.91
463,3458A,2022-01-07_17:19:24,1.0000023240,22.31,37.92
464,3457A,2022-01-07_17:19:24,1.0000049000,22.31,37.92
465,3458A,2022-01-07_17:19:26,1.0000022070,22.3,37.85
466,3457A,2022-01-07_17:19:26,1.0000054000,22.3,37.85
467,3458A,2022-01-07_17:19:27,1.0000027040,22.3,37.88
468,3457A,2022-01-07_17:19:27,1.0000059000,22.3,37.88
469,3458A,2022-01-07_17:19:30,1.0000021920,22.28,37.87
470,3457A,2022-01-07_17:19:30,1.0000049000,22.28,37.87
471,3458A,2022-01-07_17:19:32,1.0000022210,22.3,37.85
472,3457A,2022-01-07_17:19:32,1.0000051000,22.3,37.85
473,3458A,2022-01-07_17:19:33,1.0000028940,22.3,37.84
474,3457A,2022-01-07_17:19:33,1.0000053000,22.3,37.84
475,3458A,2022-01-07_17:19:35,1.0000021340,22.3,37.88
476,3457A,2022-01-07_17:19:35,1.0000052000,22.3,37.88
477,3458A,2022-01-07_17:19:38,1.0000022950,22.3,37.84
478,3457A,2022-01-07_17:19:38,1.0000052000,22.3,37.84
479,3458A,2022-01-07_17:19:40,1.0000026460,22.31,37.84
480,3457A,2022-01-07_17:19:40,1.0000045000,22.31,37.84
481,3458A,2022-01-07_17:19:41,1.0000029090,22.28,37.87
482,3457A,2022-01-07_17:19:41,1.0000054000,22.28,37.87
483,3458A,2022-01-07_17:19:44,1.0000026900,22.31,37.85
484,3457A,2022-01-07_17:19:44,1.0000053000,22.31,37.85
485,3458A,2022-01-07_17:19:46,1.0000026600,22.31,37.83
486,3457A,2022-01-07_17:19:46,1.0000053000,22.31,37.83
487,3458A,2022-01-07_17:19:47,1.0000021780,22.3,37.88
488,3457A,2022-01-07_17:19:47,1.0000051000,22.3,37.88
489,3458A,2022-01-07_17:19:49,1.0000026160,22.3,37.91
490,3457A,2022-01-07_17:19:49,1.0000050000,22.3,37.91
491,3458A,2022-01-07_17:19:52,1.0000026460,22.3,37.85
492,3457A,2022-01-07_17:19:52,1.0000052000,22.3,37.85
493,3458A,2022-01-07_17:19:54,1.0000022510,22.27,37.81
494,3457A,2022-01-07_17:19:54,1.0000052000,22.27,37.81
495,3458A,2022-01-07_17:19:55,1.0000028940,22.31,37.79
496,3457A,2022-01-07_17:19:55,1.0000056000,22.31,37.79
497,3458A,2022-01-07_17:19:58,1.0000025140,22.3,37.77
498,3457A,2022-01-07_17:19:58,1.0000050000,22.3,37.77
499,3458A,2022-01-07_17:20:00,1.0000023240,22.28,37.77
500,3457A,2022-01-07_17:20:00,1.0000054000,22.28,37.77
501,3458A,2022-01-07_17:20:01,1.0000026020,22.31,37.75
502,3457A,2022-01-07_17:20:02,1.0000056000,22.31,37.75
503,3458A,2022-01-07_17:20:03,1.0000030260,22.3,37.79
504,3457A,2022-01-07_17:20:03,1.0000056000,22.3,37.79
505,3458A,2022-01-07_17:20:06,1.0000024700,22.3,37.75
506,3457A,2022-01-07_17:20:06,1.0000045000,22.3,37.75
507,3458A,2022-01-07_17:20:08,1.0000026600,22.3,37.85
508,3457A,2022-01-07_17:20:08,1.0000053000,22.3,37.85
509,3458A,2022-01-07_17:20:09,1.0000020020,22.31,37.80
510,3457A,2022-01-07_17:20:09,1.0000052000,22.31,37.80
511,3458A,2022-01-07_17:20:11,1.0000018270,22.3,37.76
512,3457A,2022-01-07_17:20:11,1.0000050000,22.3,37.76
513,3458A,2022-01-07_17:20:14,1.0000024560,22.28,37.77
514,3457A,2022-01-07_17:20:14,1.0000053000,22.28,37.77
515,3458A,2022-01-07_17:20:16,1.0000022210,22.3,37.77
516,3457A,2022-01-07_17:20:16,1.0000059000,22.3,37.77
517,3458A,2022-01-07_17:20:17,1.0000022800,22.31,37.75
518,3457A,2022-01-07_17:20:17,1.0000045000,22.31,37.75
519,3458A,2022-01-07_17:20:20,1.0000027770,22.31,37.75
520,3457A,2022-01-07_17:20:20,1.0000055000,22.31,37.75
521,3458A,2022-01-07_17:20:22,1.0000027770,22.31,37.79
522,3457A,2022-01-07_17:20:22,1.0000056000,22.31,37.79
523,3458A,2022-01-07_17:20:23,1.0000022070,22.31,37.76
524,3457A,2022-01-07_17:20:23,1.0000048000,22.31,37.76
525,3458A,2022-01-07_17:20:25,1.0000031580,22.31,37.85
526,3457A,2022-01-07_17:20:25,1.0000053000,22.31,37.85
527,3458A,2022-01-07_17:20:28,1.0000027770,22.3,37.84
528,3457A,2022-01-07_17:20:28,1.0000052000,22.3,37.84
529,3458A,2022-01-07_17:20:30,1.0000017090,22.32,37.79
530,3457A,2022-01-07_17:20:30,1.0000057000,22.32,37.79
531,3458A,2022-01-07_17:20:31,1.0000022210,22.31,37.81
532,3457A,2022-01-07_17:20:31,1.0000046000,22.31,37.81
533,3458A,2022-01-07_17:20:34,1.0000022950,22.32,37.82
534,3457A,2022-01-07_17:20:34,1.0000052000,22.32,37.82
535,3458A,2022-01-07_17:20:36,1.0000023530,22.31,37.77
536,3457A,2022-01-07_17:20:36,1.0000049000,22.31,37.77
537,3458A,2022-01-07_17:20:37,1.0000026900,22.31,37.83
538,3457A,2022-01-07_17:20:37,1.0000063000,22.31,37.83
539,3458A,2022-01-07_17:20:39,1.0000024990,22.31,37.84
540,3457A,2022-01-07_17:20:39,1.0000045000,22.31,37.84
541,3458A,2022-01-07_17:20:42,1.0000018270,22.3,37.77
542,3457A,2022-01-07_17:20:42,1.0000051000,22.3,37.77
543,3458A,2022-01-07_17:20:44,1.0000018560,22.31,37.80
544,3457A,2022-01-07_17:20:44,1.0000049000,22.31,37.80
545,3458A,2022-01-07_17:20:45,1.0000021920,22.32,37.81
546,3457A,2022-01-07_17:20:45,1.0000061000,22.32,37.81
547,3458A,2022-01-07_17:20:48,1.0000025730,22.31,37.79
548,3457A,2022-01-07_17:20:48,1.0000045000,22.31,37.79
549,3458A,2022-01-07_17:20:50,1.0000022210,22.31,37.81
550,3457A,2022-01-07_17:20:50,1.0000052000,22.31,37.81
551,3458A,2022-01-07_17:20:51,1.0000022070,22.3,37.84
552,3457A,2022-01-07_17:20:51,1.0000050000,22.3,37.84
553,3458A,2022-01-07_17:20:53,1.0000022650,22.31,37.77
554,3457A,2022-01-07_17:20:53,1.0000052000,22.31,37.77
555,3458A,2022-01-07_17:20:56,1.0000025140,22.34,37.78
556,3457A,2022-01-07_17:20:56,1.0000053000,22.34,37.78
557,3458A,2022-01-07_17:20:58,1.0000025580,22.32,37.79
558,3457A,2022-01-07_17:20:58,1.0000049000,22.32,37.79
559,3458A,2022-01-07_17:20:59,1.0000028650,22.3,37.76
560,3457A,2022-01-07_17:20:59,1.0000051000,22.3,37.76
561,3458A,2022-01-07_17:21:01,1.0000020460,22.32,37.80
562,3457A,2022-01-07_17:21:01,1.0000053000,22.32,37.80
563,3458A,2022-01-07_17:21:04,1.0000022510,22.32,37.80
564,3457A,2022-01-07_17:21:04,1.0000062000,22.32,37.80
565,3458A,2022-01-07_17:21:06,1.0000023970,22.3,37.79
566,3457A,2022-01-07_17:21:06,1.0000045000,22.3,37.79
567,3458A,2022-01-07_17:21:08,1.0000026460,22.3,37.81
568,3457A,2022-01-07_17:21:08,1.0000056000,22.3,37.81
569,3458A,2022-01-07_17:21:09,1.0000019440,22.3,37.81
570,3457A,2022-01-07_17:21:09,1.0000048000,22.3,37.81
571,3458A,2022-01-07_17:21:12,1.0000025730,22.3,37.82
572,3457A,2022-01-07_17:21:12,1.0000064000,22.3,37.82
573,3458A,2022-01-07_17:21:14,1.0000024560,22.3,37.84
574,3457A,2022-01-07_17:21:14,1.0000049000,22.3,37.84
575,3458A,2022-01-07_17:21:15,1.0000021480,22.28,37.82
576,3457A,2022-01-07_17:21:15,1.0000042000,22.28,37.82
577,3458A,2022-01-07_17:21:18,1.0000023820,22.28,37.84
578,3457A,2022-01-07_17:21:18,1.0000063000,22.28,37.84
579,3458A,2022-01-07_17:21:20,1.0000021340,22.28,37.85
580,3457A,2022-01-07_17:21:20,1.0000058000,22.28,37.85
581,3458A,2022-01-07_17:21:22,1.0000023680,22.31,37.81
582,3457A,2022-01-07_17:21:22,1.0000060000,22.31,37.81
583,3458A,2022-01-07_17:21:23,1.0000023680,22.28,37.85
584,3457A,2022-01-07_17:21:23,1.0000055000,22.28,37.85
585,3458A,2022-01-07_17:21:25,1.0000023090,22.28,37.81
586,3457A,2022-01-07_17:21:25,1.0000058000,22.28,37.81
587,3458A,2022-01-07_17:21:28,1.0000025580,22.28,37.82
588,3457A,2022-01-07_17:21:28,1.0000046000,22.28,37.82
589,3458A,2022-01-07_17:21:30,1.0000025290,22.28,37.84
590,3457A,2022-01-07_17:21:30,1.0000063000,22.28,37.84
591,3458A,2022-01-07_17:21:31,1.0000022070,22.3,37.75
592,3457A,2022-01-07_17:21:31,1.0000045000,22.3,37.75
593,3458A,2022-01-07_17:21:34,1.0000020610,22.28,37.82
594,3457A,2022-01-07_17:21:34,1.0000062000,22.28,37.82
595,3458A,2022-01-07_17:21:36,1.0000028650,22.3,37.79
596,3457A,2022-01-07_17:21:36,1.0000037000,22.3,37.79
597,3458A,2022-01-07_17:21:37,1.0000019440,22.28,37.77
598,3457A,2022-01-07_17:21:37,1.0000054000,22.28,37.77
599,3458A,2022-01-07_17:21:39,1.0000030410,22.31,37.76
600,3457A,2022-01-07_17:21:39,1.0000050000,22.31,37.76
601,3458A,2022-01-07_17:21:42,1.0000022950,22.3,37.76
602,3457A,2022-01-07_17:21:42,1.0000048000,22.3,37.76
603,3458A,2022-01-07_17:21:44,1.0000022650,22.28,37.76
604,3457A,2022-01-07_17:21:44,1.0000060000,22.28,37.76
605,3458A,2022-01-07_17:21:45,1.0000027340,22.31,37.81
606,3457A,2022-01-07_17:21:45,1.0000046000,22.31,37.81
607,3458A,2022-01-07_17:21:48,1.0000014170,22.28,37.74
608,3457A,2022-01-07_17:21:48,1.0000051000,22.28,37.74
609,3458A,2022-01-07_17:21:50,1.0000024560,22.3,37.80
610,3457A,2022-01-07_17:21:50,1.0000048000,22.3,37.80
611,3458A,2022-01-07_17:21:51,1.0000017390,22.28,37.78
612,3457A,2022-01-07_17:21:51,1.0000061000,22.28,37.78
613,3458A,2022-01-07_17:21:53,1.0000027340,22.28,37.73
614,3457A,2022-01-07_17:21:53,1.0000045000,22.28,37.73
615,3458A,2022-01-07_17:21:56,1.0000022070,22.3,37.79
616,3457A,2022-01-07_17:21:56,1.0000051000,22.3,37.79
617,3458A,2022-01-07_17:21:58,1.0000019580,22.3,37.79
618,3457A,2022-01-07_17:21:58,1.0000054000,22.3,37.79
619,3458A,2022-01-07_17:21:59,1.0000022070,22.31,37.76
620,3457A,2022-01-07_17:21:59,1.0000057000,22.31,37.76
621,3458A,2022-01-07_17:22:02,1.0000025290,22.31,37.75
622,3457A,2022-01-07_17:22:02,1.0000045000,22.31,37.75
623,3458A,2022-01-07_17:22:04,1.0000026020,22.28,37.76
624,3457A,2022-01-07_17:22:04,1.0000048000,22.28,37.76
625,3458A,2022-01-07_17:22:05,1.0000029820,22.28,37.73
626,3457A,2022-01-07_17:22:05,1.0000052000,22.28,37.73
627,3458A,2022-01-07_17:22:07,1.0000023390,22.3,37.71
628,3457A,2022-01-07_17:22:07,1.0000053000,22.3,37.71
629,3458A,2022-01-07_17:22:10,1.0000023970,22.3,37.72
630,3457A,2022-01-07_17:22:10,1.0000060000,22.3,37.72
631,3458A,2022-01-07_17:22:12,1.0000022510,22.27,37.72
632,3457A,2022-01-07_17:22:12,1.0000052000,22.27,37.72
633,3458A,2022-01-07_17:22:13,1.0000024850,22.27,37.63
634,3457A,2022-01-07_17:22:13,1.0000062000,22.27,37.63
635,3458A,2022-01-07_17:22:16,1.0000027770,22.27,37.64
636,3457A,2022-01-07_17:22:16,1.0000055000,22.27,37.64
637,3458A,2022-01-07_17:22:18,1.0000019730,22.27,37.61
638,3457A,2022-01-07_17:22:18,1.0000045000,22.27,37.61
639,3458A,2022-01-07_17:22:19,1.0000022510,22.25,37.58
640,3457A,2022-01-07_17:22:19,1.0000046000,22.25,37.58
641,3458A,2022-01-07_17:22:21,1.0000025580,22.24,37.55
642,3457A,2022-01-07_17:22:21,1.0000051000,22.24,37.55
643,3458A,2022-01-07_17:22:24,1.0000019580,22.24,37.52
644,3457A,2022-01-07_17:22:24,1.0000053000,22.24,37.52
645,3458A,2022-01-07_17:22:26,1.0000018700,22.22,37.51
646,3457A,2022-01-07_17:22:26,1.0000048000,22.22,37.51
647,3458A,2022-01-07_17:22:27,1.0000021780,22.22,37.55
648,3457A,2022-01-07_17:22:27,1.0000049000,22.22,37.55
649,3458A,2022-01-07_17:22:30,1.0000022070,22.21,37.50
650,3457A,2022-01-07_17:22:30,1.0000049000,22.21,37.50
651,3458A,2022-01-07_17:22:32,1.0000025580,22.21,37.51
652,3457A,2022-01-07_17:22:32,1.0000043000,22.21,37.51
653,3458A,2022-01-07_17:22:33,1.0000025430,22.21,37.55
654,3457A,2022-01-07_17:22:33,1.0000053000,22.21,37.55
655,3458A,2022-01-07_17:22:35,1.0000023970,22.21,37.55
656,3457A,2022-01-07_17:22:35,1.0000051000,22.21,37.55
657,3458A,2022-01-07_17:22:38,1.0000029970,22.22,37.54
658,3457A,2022-01-07_17:22:38,1.0000048000,22.22,37.54
659,3458A,2022-01-07_17:22:40,1.0000022510,22.21,37.54
660,3457A,2022-01-07_17:22:40,1.0000053000,22.21,37.54
661,3458A,2022-01-07_17:22:41,1.0000023530,22.21,37.57
662,3457A,2022-01-07_17:22:41,1.0000047000,22.21,37.57
663,3458A,2022-01-07_17:22:44,1.0000028800,22.2,37.54
664,3457A,2022-01-07_17:22:44,1.0000052000,22.2,37.54
665,3458A,2022-01-07_17:22:46,1.0000025430,22.21,37.62
666,3457A,2022-01-07_17:22:46,1.0000051000,22.21,37.62
667,3458A,2022-01-07_17:22:47,1.0000023820,22.22,37.62
668,3457A,2022-01-07_17:22:47,1.0000052000,22.22,37.62
669,3458A,2022-01-07_17:22:49,1.0000023820,22.24,37.62
670,3457A,2022-01-07_17:22:49,1.0000050000,22.24,37.62
671,3458A,2022-01-07_17:22:52,1.0000019580,22.21,37.62
672,3457A,2022-01-07_17:22:52,1.0000054000,22.21,37.62
673,3458A,2022-01-07_17:22:54,1.0000024260,22.22,37.62
674,3457A,2022-01-07_17:22:54,1.0000060000,22.22,37.62
675,3458A,2022-01-07_17:22:55,1.0000024850,22.25,37.64
676,3457A,2022-01-07_17:22:55,1.0000045000,22.25,37.64
677,3458A,2022-01-07_17:22:57,1.0000032460,22.22,37.63
678,3457A,2022-01-07_17:22:57,1.0000045000,22.22,37.63
679,3458A,2022-01-07_17:23:00,1.0000025730,22.24,37.62
680,3457A,2022-01-07_17:23:00,1.0000062000,22.24,37.62
681,3458A,2022-01-07_17:23:02,1.0000020900,22.24,37.62
682,3457A,2022-01-07_17:23:02,1.0000048000,22.24,37.62
683,3458A,2022-01-07_17:23:03,1.0000020310,22.22,37.60
684,3457A,2022-01-07_17:23:03,1.0000051000,22.22,37.60
685,3458A,2022-01-07_17:23:06,1.0000024410,22.22,37.58
686,3457A,2022-01-07_17:23:06,1.0000048000,22.22,37.58
687,3458A,2022-01-07_17:23:08,1.0000025140,22.25,37.60
688,3457A,2022-01-07_17:23:08,1.0000051000,22.25,37.60
689,3458A,2022-01-07_17:23:10,1.0000021040,22.24,37.62
690,3457A,2022-01-07_17:23:10,1.0000050000,22.24,37.62
691,3458A,2022-01-07_17:23:11,1.0000024560,22.25,37.58
692,3457A,2022-01-07_17:23:11,1.0000053000,22.25,37.58
693,3458A,2022-01-07_17:23:14,1.0000019580,22.22,37.60
694,3457A,2022-01-07_17:23:14,1.0000053000,22.22,37.60
695,3458A,2022-01-07_17:23:16,1.0000027630,22.25,37.57
696,3457A,2022-01-07_17:23:16,1.0000057000,22.25,37.57
697,3458A,2022-01-07_17:23:17,1.0000020460,22.24,37.57
698,3457A,2022-01-07_17:23:17,1.0000055000,22.24,37.57
699,3458A,2022-01-07_17:23:19,1.0000023680,22.21,37.59
700,3457A,2022-01-07_17:23:19,1.0000046000,22.21,37.59
701,3458A,2022-01-07_17:23:22,1.0000027340,22.22,37.62
702,3457A,2022-01-07_17:23:22,1.0000062000,22.22,37.62
703,3458A,2022-01-07_17:23:24,1.0000029820,22.24,37.60
704,3457A,2022-01-07_17:23:24,1.0000056000,22.24,37.60
705,3458A,2022-01-07_17:23:25,1.0000026310,22.21,37.59
706,3457A,2022-01-07_17:23:25,1.0000058000,22.21,37.59
707,3458A,2022-01-07_17:23:28,1.0000023970,22.22,37.60
708,3457A,2022-01-07_17:23:28,1.0000061000,22.22,37.60
709,3458A,2022-01-07_17:23:30,1.0000020170,22.25,37.62
710,3457A,2022-01-07_17:23:30,1.0000049000,22.25,37.62
711,3458A,2022-01-07_17:23:32,1.0000023970,22.22,37.57
712,3457A,2022-01-07_17:23:32,1.0000052000,22.22,37.57
713,3458A,2022-01-07_17:23:33,1.0000022800,22.25,37.52
714,3457A,2022-01-07_17:23:33,1.0000062000,22.25,37.52
715,3458A,2022-01-07_17:23:36,1.0000021040,22.27,37.52
716,3457A,2022-01-07_17:23:36,1.0000046000,22.27,37.52
717,3458A,2022-01-07_17:23:38,1.0000023820,22.27,37.51
718,3457A,2022-01-07_17:23:38,1.0000056000,22.27,37.51
719,3458A,2022-01-07_17:23:39,1.0000027920,22.27,37.51
720,3457A,2022-01-07_17:23:39,1.0000056000,22.27,37.51
721,3458A,2022-01-07_17:23:42,1.0000028070,22.27,37.51
722,3457A,2022-01-07_17:23:42,1.0000049000,22.27,37.51
723,3458A,2022-01-07_17:23:44,1.0000024560,22.27,37.49
724,3457A,2022-01-07_17:23:44,1.0000064000,22.27,37.49
725,3458A,2022-01-07_17:23:45,1.0000025140,22.25,37.45
726,3457A,2022-01-07_17:23:45,1.0000055000,22.25,37.45
727,3458A,2022-01-07_17:23:47,1.0000024850,22.28,37.52
728,3457A,2022-01-07_17:23:47,1.0000057000,22.28,37.52
729,3458A,2022-01-07_17:23:50,1.0000026600,22.27,37.48
730,3457A,2022-01-07_17:23:50,1.0000055000,22.27,37.48
731,3458A,2022-01-07_17:23:52,1.0000029530,22.28,37.57
732,3457A,2022-01-07_17:23:52,1.0000048000,22.28,37.57
733,3458A,2022-01-07_17:23:53,1.0000021190,22.27,37.58
734,3457A,2022-01-07_17:23:53,1.0000063000,22.27,37.58
735,3458A,2022-01-07_17:23:55,1.0000027770,22.28,37.59
736,3457A,2022-01-07_17:23:55,1.0000055000,22.28,37.59
737,3458A,2022-01-07_17:23:58,1.0000022360,22.3,37.61
738,3457A,2022-01-07_17:23:58,1.0000058000,22.3,37.61
739,3458A,2022-01-07_17:24:00,1.0000023970,22.27,37.61
740,3457A,2022-01-07_17:24:00,1.0000049000,22.27,37.61
741,3458A,2022-01-07_17:24:02,1.0000026750,22.27,37.58
742,3457A,2022-01-07_17:24:02,1.0000063000,22.27,37.58
743,3458A,2022-01-07_17:24:03,1.0000026160,22.27,37.61
744,3457A,2022-01-07_17:24:03,1.0000045000,22.27,37.61
745,3458A,2022-01-07_17:24:06,1.0000021920,22.31,37.59
746,3457A,2022-01-07_17:24:06,1.0000045000,22.31,37.59
747,3458A,2022-01-07_17:24:08,1.0000024850,22.31,37.54
748,3457A,2022-01-07_17:24:08,1.0000054000,22.31,37.54
749,3458A,2022-01-07_17:24:09,1.0000023390,22.3,37.56
750,3457A,2022-01-07_17:24:09,1.0000054000,22.3,37.56
751,3458A,2022-01-07_17:24:12,1.0000027190,22.31,37.54
752,3457A,2022-01-07_17:24:12,1.0000050000,22.31,37.54
753,3458A,2022-01-07_17:24:14,1.0000020750,22.31,37.54
754,3457A,2022-01-07_17:24:14,1.0000048000,22.31,37.54
755,3458A,2022-01-07_17:24:15,1.0000024120,22.3,37.59
756,3457A,2022-01-07_17:24:15,1.0000051000,22.3,37.59
757,3458A,2022-01-07_17:24:17,1.0000021920,22.31,37.56
758,3457A,2022-01-07_17:24:17,1.0000051000,22.31,37.56
759,3458A,2022-01-07_17:24:20,1.0000023390,22.32,37.58
760,3457A,2022-01-07_17:24:20,1.0000054000,22.32,37.58
761,3458A,2022-01-07_17:24:22,1.0000020310,22.31,37.56
762,3457A,2022-01-07_17:24:22,1.0000061000,22.31,37.56
763,3458A,2022-01-07_17:24:23,1.0000024410,22.32,37.55
764,3457A,2022-01-07_17:24:23,1.0000047000,22.32,37.55
765,3458A,2022-01-07_17:24:26,1.0000025430,22.32,37.52
766,3457A,2022-01-07_17:24:26,1.0000051000,22.32,37.52
767,3458A,2022-01-07_17:24:28,1.0000025870,22.34,37.58
768,3457A,2022-01-07_17:24:28,1.0000051000,22.34,37.58
769,3458A,2022-01-07_17:24:29,1.0000027480,22.34,37.68
770,3457A,2022-01-07_17:24:29,1.0000060000,22.34,37.68
771,3458A,2022-01-07_17:24:31,1.0000025430,22.34,37.59
772,3457A,2022-01-07_17:24:31,1.0000057000,22.34,37.59
773,3458A,2022-01-07_17:24:34,1.0000029240,22.31,37.63
774,3457A,2022-01-07_17:24:34,1.0000065000,22.31,37.63
775,3458A,2022-01-07_17:24:36,1.0000024990,22.34,37.55
776,3457A,2022-01-07_17:24:36,1.0000046000,22.34,37.55
777,3458A,2022-01-07_17:24:37,1.0000016800,22.32,37.62
778,3457A,2022-01-07_17:24:37,1.0000052000,22.32,37.62
779,3458A,2022-01-07_17:24:40,1.0000023970,22.31,37.63
780,3457A,2022-01-07_17:24:40,1.0000050000,22.31,37.63
781,3458A,2022-01-07_17:24:42,1.0000024120,22.31,37.59
782,3457A,2022-01-07_17:24:42,1.0000046000,22.31,37.59
783,3458A,2022-01-07_17:24:44,1.0000025870,22.32,37.60
784,3457A,2022-01-07_17:24:44,1.0000052000,22.32,37.60
785,3458A,2022-01-07_17:24:46,1.0000024260,22.31,37.60
786,3457A,2022-01-07_17:24:46,1.0000053000,22.31,37.60
787,3458A,2022-01-07_17:24:48,1.0000023090,22.31,37.60
788,3457A,2022-01-07_17:24:48,1.0000051000,22.31,37.60
789,3458A,2022-01-07_17:24:50,1.0000026160,22.31,37.61
790,3457A,2022-01-07_17:24:50,1.0000062000,22.31,37.61
791,3458A,2022-01-07_17:24:51,1.0000020900,22.32,37.67
792,3457A,2022-01-07_17:24:51,1.0000056000,22.32,37.67
793,3458A,2022-01-07_17:24:54,1.0000017390,22.32,37.67
794,3457A,2022-01-07_17:24:54,1.0000046000,22.32,37.67
795,3458A,2022-01-07_17:24:56,1.0000032890,22.32,37.67
796,3457A,2022-01-07_17:24:56,1.0000051000,22.32,37.67
797,3458A,2022-01-07_17:24:57,1.0000027480,22.32,37.63
798,3457A,2022-01-07_17:24:57,1.0000052000,22.32,37.63
799,3458A,2022-01-07_17:25:00,1.0000023240,22.35,37.66
800,3457A,2022-01-07_17:25:00,1.0000049000,22.35,37.66
801,3458A,2022-01-07_17:25:02,1.0000018850,22.32,37.69
802,3457A,2022-01-07_17:25:02,1.0000043000,22.32,37.69
803,3458A,2022-01-07_17:25:04,1.0000023090,22.34,37.69
804,3457A,2022-01-07_17:25:04,1.0000052000,22.34,37.69
805,3458A,2022-01-07_17:25:05,1.0000025140,22.34,37.71
806,3457A,2022-01-07_17:25:05,1.0000053000,22.34,37.71
807,3458A,2022-01-07_17:25:08,1.0000024560,22.31,37.77
808,3457A,2022-01-07_17:25:08,1.0000049000,22.31,37.77
809,3458A,2022-01-07_17:25:10,1.0000021920,22.32,37.78
810,3457A,2022-01-07_17:25:10,1.0000051000,22.32,37.78
811,3458A,2022-01-07_17:25:11,1.0000021340,22.32,37.83
812,3457A,2022-01-07_17:25:11,1.0000047000,22.32,37.83
813,3458A,2022-01-07_17:25:14,1.0000021190,22.34,37.76
814,3457A,2022-01-07_17:25:14,1.0000047000,22.34,37.76
815,3458A,2022-01-07_17:25:16,1.0000026750,22.32,37.85
816,3457A,2022-01-07_17:25:16,1.0000048000,22.32,37.85
817,3458A,2022-01-07_17:25:18,1.0000030110,22.32,37.80
818,3457A,2022-01-07_17:25:18,1.0000062000,22.32,37.80
819,3458A,2022-01-07_17:25:19,1.0000023240,22.31,37.80
820,3457A,2022-01-07_17:25:19,1.0000047000,22.31,37.80
821,3458A,2022-01-07_17:25:22,1.0000021920,22.32,37.87
822,3457A,2022-01-07_17:25:22,1.0000052000,22.32,37.87
